x,y,zx,zy,zxy,ncd
"SemeaduraFinal","TMOL1stQ",1509,1227,2864,1.084824387011266
"SemeaduraFinal","TMOLMEDIAN",1509,1187,2810,1.075546719681909
"SemeaduraFinal","TMOLMIN",1509,1208,2847,1.086149768058317
"SemeaduraFinal","Talhão",1509,3126,4638,1.000959692898272
"SemeaduraFinal","TipoSafra",1509,911,2484,1.042412193505633
"SemeaduraFinal","UF",1509,893,2523,1.080185553346587
"SemeaduraFinal","URMAX1stQ",1509,1271,2885,1.069582504970179
"SemeaduraFinal","URMAX3stQ",1509,1117,2730,1.068919814446653
"SemeaduraFinal","URMAXMAX",1509,1093,2705,1.068257123923128
"SemeaduraFinal","URMAXMED",1509,1261,2871,1.066931742876077
"SemeaduraFinal","URMAXMEDIAN",1509,1181,2797,1.070907886017230
"SemeaduraFinal","URMAXMIN",1509,1323,2917,1.056328694499669
"SemeaduraFinal","URMAXSOMA",1509,1957,3540,1.037812979049566
"SemeaduraFinal","URMED1stQ",1509,1426,3005,1.046388336646786
"SemeaduraFinal","URMED3stQ",1509,1383,2971,1.052352551358515
"SemeaduraFinal","URMEDMAX",1509,1159,2772,1.068919814446653
"SemeaduraFinal","URMEDMED",1509,1405,2991,1.051027170311465
"SemeaduraFinal","URMEDMEDIAN",1509,1415,3002,1.051689860834990
"SemeaduraFinal","URMEDMIN",1509,1341,2931,1.053677932405567
"SemeaduraFinal","URMEDSOMA",1509,1997,3559,1.026539809714572
"SemeaduraFinal","URMIN1stQ",1509,1433,3008,1.043737574552684
"SemeaduraFinal","URMIN3stQ",1509,1423,3010,1.051689860834990
"SemeaduraFinal","URMINMAX",1509,1228,2847,1.072895957587807
"SemeaduraFinal","URMINMED",1509,1448,3022,1.043074884029158
"SemeaduraFinal","URMINMEDIAN",1509,1427,2995,1.039098740888005
"SemeaduraFinal","URMINMIN",1509,1309,2887,1.045725646123260
"SemeaduraFinal","URMINSOMA",1509,1953,3504,1.021505376344086
"SemeaduraFinal","VTMED2M1stQ",1509,1136,2735,1.059642147117296
"SemeaduraFinal","VTMED2M3stQ",1509,1179,2776,1.058316766070245
"SemeaduraFinal","VTMED2MMAX",1509,1214,2788,1.043074884029158
"SemeaduraFinal","VTMED2MMED",1509,1160,2758,1.058979456593771
"SemeaduraFinal","VTMED2MMEDIAN",1509,1174,2775,1.060967528164347
"SemeaduraFinal","VTMED2MMIN",1509,1096,2698,1.061630218687873
"SemeaduraFinal","VTMED2MSOMA",1509,1732,3225,0.990762124711316
"SemeaduraFinal","codareaestacao",1509,1310,2896,1.051027170311465
"SemeaduraFinal","ÁreaColhidaha",1509,1887,3381,0.992050874403816
"SemeaduraFinal","ÁreaInsumoha",1509,1880,3372,0.990957446808511
"SemeaduraInício","SemeaduraMes",1513,1037,2599,1.032385988103106
"SemeaduraInício","SoloClasse",1513,1566,3221,1.090676883780332
"SemeaduraInício","SoloRelevo",1513,1015,2607,1.052214144084600
"SemeaduraInício","SoloTextura",1513,1112,2643,1.011896893588896
"SemeaduraInício","TIPOMANEJO",1513,935,2491,1.028420356906808
"SemeaduraInício","TMAX1stQ",1513,1279,2894,1.067415730337079
"SemeaduraInício","TMAX3stQ",1513,1300,2914,1.066754791804362
"SemeaduraInício","TMAXMAX",1513,1241,2897,1.094514210178453
"SemeaduraInício","TMAXMED",1513,1293,2907,1.066754791804362
"SemeaduraInício","TMAXMEDIAN",1513,1303,2918,1.067415730337079
"SemeaduraInício","TMAXMIN",1513,1267,2902,1.080634500991408
"SemeaduraInício","TMAXSOMA",1513,1921,3523,1.046330036439354
"SemeaduraInício","TMED1stQ",1513,1220,2850,1.077329808327826
"SemeaduraInício","TMED3stQ",1513,1200,2843,1.085922009253139
"SemeaduraInício","TMEDMAX",1513,1214,2856,1.085261070720423
"SemeaduraInício","TMEDMED",1513,1214,2848,1.079973562458691
"SemeaduraInício","TMEDMEDIAN",1513,1234,2866,1.078651685393258
"SemeaduraInício","TMEDMIN",1513,1258,2902,1.086582947785856
"SemeaduraInício","TMEDSOMA",1513,1884,3432,1.018577494692144
"SemeaduraInício","TMIN1stQ",1513,1223,2861,1.082617316589557
"SemeaduraInício","TMIN3stQ",1513,1203,2848,1.087243886318572
"SemeaduraInício","TMINMAX",1513,1176,2818,1.085261070720423
"SemeaduraInício","TMINMED",1513,1200,2844,1.086582947785856
"SemeaduraInício","TMINMEDIAN",1513,1182,2843,1.097818902842036
"SemeaduraInício","TMINMIN",1513,1204,2836,1.078651685393258
"SemeaduraInício","TMINSOMA",1513,1864,3400,1.012339055793992
"SemeaduraInício","TMOL1stQ",1513,1227,2875,1.089226701916722
"SemeaduraInício","TMOLMEDIAN",1513,1187,2817,1.077329808327826
"SemeaduraInício","TMOLMIN",1513,1208,2855,1.088565763384005
"SemeaduraInício","Talhão",1513,3126,4640,1.000319897632757
"SemeaduraInício","TipoSafra",1513,911,2491,1.044282881692003
"SemeaduraInício","UF",1513,893,2535,1.085261070720423
"SemeaduraInício","URMAX1stQ",1513,1271,2895,1.073364177131527
"SemeaduraInício","URMAX3stQ",1513,1117,2739,1.072042300066094
"SemeaduraInício","URMAXMAX",1513,1093,2716,1.072703238598810
"SemeaduraInício","URMAXMED",1513,1261,2882,1.071381361533377
"SemeaduraInício","URMAXMEDIAN",1513,1181,2806,1.074025115664243
"SemeaduraInício","URMAXMIN",1513,1323,2928,1.060806345009914
"SemeaduraInício","URMAXSOMA",1513,1957,3555,1.043433827286663
"SemeaduraInício","URMED1stQ",1513,1426,3018,1.052214144084600
"SemeaduraInício","URMED3stQ",1513,1383,2981,1.056179775280899
"SemeaduraInício","URMEDMAX",1513,1159,2782,1.072703238598810
"SemeaduraInício","URMEDMED",1513,1405,3000,1.054196959682749
"SemeaduraInício","URMEDMEDIAN",1513,1415,3008,1.052875082617317
"SemeaduraInício","URMEDMIN",1513,1341,2943,1.058823529411765
"SemeaduraInício","URMEDSOMA",1513,1997,3572,1.031046569854782
"SemeaduraInício","URMIN1stQ",1513,1433,3013,1.044282881692003
"SemeaduraInício","URMIN3stQ",1513,1423,3017,1.053536021150033
"SemeaduraInício","URMINMAX",1513,1228,2854,1.074686054196960
"SemeaduraInício","URMINMED",1513,1448,3032,1.046926635822868
"SemeaduraInício","URMINMEDIAN",1513,1427,3006,1.043621943159286
"SemeaduraInício","URMINMIN",1513,1309,2898,1.050231328486451
"SemeaduraInício","URMINSOMA",1513,1953,3516,1.025601638504864
"SemeaduraInício","VTMED2M1stQ",1513,1136,2751,1.067415730337079
"SemeaduraInício","VTMED2M3stQ",1513,1179,2785,1.061467283542631
"SemeaduraInício","VTMED2MMAX",1513,1214,2804,1.050892267019167
"SemeaduraInício","VTMED2MMED",1513,1160,2770,1.064111037673496
"SemeaduraInício","VTMED2MMEDIAN",1513,1174,2783,1.063450099140780
"SemeaduraInício","VTMED2MMIN",1513,1096,2708,1.065432914738929
"SemeaduraInício","VTMED2MSOMA",1513,1732,3237,0.995381062355658
"SemeaduraInício","codareaestacao",1513,1310,2905,1.054196959682749
"SemeaduraInício","ÁreaColhidaha",1513,1887,3389,0.994170641229465
"SemeaduraInício","ÁreaInsumoha",1513,1880,3372,0.988829787234043
"SemeaduraMes","SoloClasse",1037,1566,2747,1.091954022988506
"SemeaduraMes","SoloRelevo",1037,1015,2104,1.050144648023144
"SemeaduraMes","SoloTextura",1037,1112,2169,1.017985611510791
"SemeaduraMes","TIPOMANEJO",1037,935,2031,1.056894889103182
"SemeaduraMes","TMAX1stQ",1037,1279,2443,1.099296325254105
"SemeaduraMes","TMAX3stQ",1037,1300,2460,1.094615384615385
"SemeaduraMes","TMAXMAX",1037,1241,2428,1.120870265914585
"SemeaduraMes","TMAXMED",1037,1293,2460,1.100541376643465
"SemeaduraMes","TMAXMEDIAN",1037,1303,2465,1.095932463545664
"SemeaduraMes","TMAXMIN",1037,1267,2442,1.108918705603789
"SemeaduraMes","TMAXSOMA",1037,1921,3071,1.058823529411765
"SemeaduraMes","TMED1stQ",1037,1220,2391,1.109836065573770
"SemeaduraMes","TMED3stQ",1037,1200,2386,1.124166666666667
"SemeaduraMes","TMEDMAX",1037,1214,2405,1.126853377265239
"SemeaduraMes","TMEDMED",1037,1214,2387,1.112026359143328
"SemeaduraMes","TMEDMEDIAN",1037,1234,2405,1.108589951377634
"SemeaduraMes","TMEDMIN",1037,1258,2432,1.108903020667727
"SemeaduraMes","TMEDSOMA",1037,1884,3015,1.049893842887474
"SemeaduraMes","TMIN1stQ",1037,1223,2390,1.106295993458708
"SemeaduraMes","TMIN3stQ",1037,1203,2381,1.117206982543641
"SemeaduraMes","TMINMAX",1037,1176,2357,1.122448979591837
"SemeaduraMes","TMINMED",1037,1200,2378,1.117500000000000
"SemeaduraMes","TMINMEDIAN",1037,1182,2375,1.131979695431472
"SemeaduraMes","TMINMIN",1037,1204,2373,1.109634551495017
"SemeaduraMes","TMINSOMA",1037,1864,3007,1.056866952789700
"SemeaduraMes","TMOL1stQ",1037,1227,2402,1.112469437652812
"SemeaduraMes","TMOLMEDIAN",1037,1187,2352,1.107834877843302
"SemeaduraMes","TMOLMIN",1037,1208,2382,1.113410596026490
"SemeaduraMes","Talhão",1037,3126,4133,0.990403071017274
"SemeaduraMes","TipoSafra",1037,911,1969,1.020250723240116
"SemeaduraMes","UF",1037,893,2060,1.125361620057859
"SemeaduraMes","URMAX1stQ",1037,1271,2427,1.093627065302911
"SemeaduraMes","URMAX3stQ",1037,1117,2266,1.100268576544315
"SemeaduraMes","URMAXMAX",1037,1093,2241,1.101555352241537
"SemeaduraMes","URMAXMED",1037,1261,2411,1.089611419508327
"SemeaduraMes","URMAXMEDIAN",1037,1181,2335,1.099068585944115
"SemeaduraMes","URMAXMIN",1037,1323,2458,1.074074074074074
"SemeaduraMes","URMAXSOMA",1037,1957,3099,1.053653551354113
"SemeaduraMes","URMED1stQ",1037,1426,2543,1.056100981767181
"SemeaduraMes","URMED3stQ",1037,1383,2508,1.063629790310918
"SemeaduraMes","URMEDMAX",1037,1159,2304,1.093183779119931
"SemeaduraMes","URMEDMED",1037,1405,2531,1.063345195729537
"SemeaduraMes","URMEDMEDIAN",1037,1415,2540,1.062190812720848
"SemeaduraMes","URMEDMIN",1037,1341,2474,1.071588366890380
"SemeaduraMes","URMEDSOMA",1037,1997,3114,1.040060090135203
"SemeaduraMes","URMIN1stQ",1037,1433,2550,1.055826936496860
"SemeaduraMes","URMIN3stQ",1037,1423,2554,1.066057624736472
"SemeaduraMes","URMINMAX",1037,1228,2387,1.099348534201954
"SemeaduraMes","URMINMED",1037,1448,2560,1.051795580110497
"SemeaduraMes","URMINMEDIAN",1037,1427,2540,1.053258584442887
"SemeaduraMes","URMINMIN",1037,1309,2445,1.075630252100840
"SemeaduraMes","URMINSOMA",1037,1953,3066,1.038914490527394
"SemeaduraMes","VTMED2M1stQ",1037,1136,2286,1.099471830985915
"SemeaduraMes","VTMED2M3stQ",1037,1179,2318,1.086513994910941
"SemeaduraMes","VTMED2MMAX",1037,1214,2346,1.078253706754531
"SemeaduraMes","VTMED2MMED",1037,1160,2303,1.091379310344827
"SemeaduraMes","VTMED2MMEDIAN",1037,1174,2320,1.092844974446337
"SemeaduraMes","VTMED2MMIN",1037,1096,2237,1.094890510948905
"SemeaduraMes","VTMED2MSOMA",1037,1732,2822,1.030600461893765
"SemeaduraMes","codareaestacao",1037,1310,2452,1.080152671755725
"SemeaduraMes","ÁreaColhidaha",1037,1887,2962,1.020137784843667
"SemeaduraMes","ÁreaInsumoha",1037,1880,2947,1.015957446808511
"SoloClasse","SoloRelevo",1566,1015,2701,1.076628352490421
"SoloClasse","SoloTextura",1566,1112,2794,1.074074074074074
"SoloClasse","TIPOMANEJO",1566,935,2636,1.086206896551724
"SoloClasse","TMAX1stQ",1566,1279,3019,1.111111111111111
"SoloClasse","TMAX3stQ",1566,1300,3035,1.107918263090677
"SoloClasse","TMAXMAX",1566,1241,3010,1.129629629629630
"SoloClasse","TMAXMED",1566,1293,3037,1.113665389527458
"SoloClasse","TMAXMEDIAN",1566,1303,3043,1.111111111111111
"SoloClasse","TMAXMIN",1566,1267,3028,1.124521072796935
"SoloClasse","TMAXSOMA",1566,1921,3655,1.087454450806872
"SoloClasse","TMED1stQ",1566,1220,2966,1.114942528735632
"SoloClasse","TMED3stQ",1566,1200,2957,1.121966794380588
"SoloClasse","TMEDMAX",1566,1214,2978,1.126436781609195
"SoloClasse","TMEDMED",1566,1214,2965,1.118135376756066
"SoloClasse","TMEDMEDIAN",1566,1234,2978,1.113665389527458
"SoloClasse","TMEDMIN",1566,1258,3009,1.118135376756066
"SoloClasse","TMEDSOMA",1566,1884,3603,1.081210191082802
"SoloClasse","TMIN1stQ",1566,1223,2963,1.111111111111111
"SoloClasse","TMIN3stQ",1566,1203,2951,1.116219667943806
"SoloClasse","TMINMAX",1566,1176,2925,1.116858237547893
"SoloClasse","TMINMED",1566,1200,2947,1.115581098339719
"SoloClasse","TMINMEDIAN",1566,1182,2947,1.127075351213282
"SoloClasse","TMINMIN",1566,1204,2944,1.111111111111111
"SoloClasse","TMINSOMA",1566,1864,3599,1.090665236051502
"SoloClasse","TMOL1stQ",1566,1227,2979,1.118773946360153
"SoloClasse","TMOLMEDIAN",1566,1187,2917,1.104725415070243
"SoloClasse","TMOLMIN",1566,1208,2959,1.118135376756066
"SoloClasse","Talhão",1566,3126,4703,1.003518873960333
"SoloClasse","TipoSafra",1566,911,2618,1.090038314176245
"SoloClasse","UF",1566,893,2626,1.106641123882503
"SoloClasse","URMAX1stQ",1566,1271,3002,1.105363984674330
"SoloClasse","URMAX3stQ",1566,1117,2836,1.097701149425287
"SoloClasse","URMAXMAX",1566,1093,2808,1.095146871008940
"SoloClasse","URMAXMED",1566,1261,2990,1.104086845466156
"SoloClasse","URMAXMEDIAN",1566,1181,2909,1.103448275862069
"SoloClasse","URMAXMIN",1566,1323,3040,1.096424010217114
"SoloClasse","URMAXSOMA",1566,1957,3686,1.083290751149719
"SoloClasse","URMED1stQ",1566,1426,3135,1.091315453384419
"SoloClasse","URMED3stQ",1566,1383,3094,1.092592592592593
"SoloClasse","URMEDMAX",1566,1159,2879,1.098339719029374
"SoloClasse","URMEDMED",1566,1405,3116,1.092592592592593
"SoloClasse","URMEDMEDIAN",1566,1415,3128,1.093869731800766
"SoloClasse","URMEDMIN",1566,1341,3058,1.096424010217114
"SoloClasse","URMEDSOMA",1566,1997,3704,1.070605908863295
"SoloClasse","URMIN1stQ",1566,1433,3138,1.088761174968071
"SoloClasse","URMIN3stQ",1566,1423,3140,1.096424010217114
"SoloClasse","URMINMAX",1566,1228,2965,1.109195402298851
"SoloClasse","URMINMED",1566,1448,3151,1.087484035759898
"SoloClasse","URMINMEDIAN",1566,1427,3126,1.084929757343550
"SoloClasse","URMINMIN",1566,1309,3030,1.098978288633461
"SoloClasse","URMINSOMA",1566,1953,3643,1.063492063492063
"SoloClasse","VTMED2M1stQ",1566,1136,2854,1.097062579821201
"SoloClasse","VTMED2M3stQ",1566,1179,2893,1.094508301404853
"SoloClasse","VTMED2MMAX",1566,1214,2921,1.090038314176245
"SoloClasse","VTMED2MMED",1566,1160,2873,1.093869731800766
"SoloClasse","VTMED2MMEDIAN",1566,1174,2892,1.097062579821201
"SoloClasse","VTMED2MMIN",1566,1096,2800,1.088122605363985
"SoloClasse","VTMED2MSOMA",1566,1732,3398,1.057736720554272
"SoloClasse","codareaestacao",1566,1310,3026,1.095785440613027
"SoloClasse","ÁreaColhidaha",1566,1887,3550,1.051404345521993
"SoloClasse","ÁreaInsumoha",1566,1880,3537,1.048404255319149
"SoloRelevo","SoloTextura",1015,1112,2012,0.896582733812950
"SoloRelevo","TIPOMANEJO",1015,935,2051,1.099507389162562
"SoloRelevo","TMAX1stQ",1015,1279,2306,1.009382329945270
"SoloRelevo","TMAX3stQ",1015,1300,2315,1.000000000000000
"SoloRelevo","TMAXMAX",1015,1241,2290,1.027397260273973
"SoloRelevo","TMAXMED",1015,1293,2319,1.008507347254447
"SoloRelevo","TMAXMEDIAN",1015,1303,2328,1.007674597083653
"SoloRelevo","TMAXMIN",1015,1267,2306,1.018942383583268
"SoloRelevo","TMAXSOMA",1015,1921,2940,1.002082248828735
"SoloRelevo","TMED1stQ",1015,1220,2259,1.019672131147541
"SoloRelevo","TMED3stQ",1015,1200,2253,1.031666666666667
"SoloRelevo","TMEDMAX",1015,1214,2270,1.033772652388797
"SoloRelevo","TMEDMED",1015,1214,2256,1.022240527182867
"SoloRelevo","TMEDMEDIAN",1015,1234,2272,1.018638573743922
"SoloRelevo","TMEDMIN",1015,1258,2293,1.015898251192369
"SoloRelevo","TMEDSOMA",1015,1884,2895,0.997876857749469
"SoloRelevo","TMIN1stQ",1015,1223,2259,1.017170891251022
"SoloRelevo","TMIN3stQ",1015,1203,2244,1.021612635078969
"SoloRelevo","TMINMAX",1015,1176,2227,1.030612244897959
"SoloRelevo","TMINMED",1015,1200,2246,1.025833333333333
"SoloRelevo","TMINMEDIAN",1015,1182,2244,1.039763113367174
"SoloRelevo","TMINMIN",1015,1204,2226,1.005813953488372
"SoloRelevo","TMINSOMA",1015,1864,2880,1.000536480686695
"SoloRelevo","TMOL1stQ",1015,1227,2262,1.016299918500408
"SoloRelevo","TMOLMEDIAN",1015,1187,2217,1.012636899747262
"SoloRelevo","TMOLMIN",1015,1208,2243,1.016556291390728
"SoloRelevo","Talhão",1015,3126,4056,0.972808701215611
"SoloRelevo","TipoSafra",1015,911,2014,1.086699507389163
"SoloRelevo","UF",1015,893,1922,1.013793103448276
"SoloRelevo","URMAX1stQ",1015,1271,2295,1.007081038552321
"SoloRelevo","URMAX3stQ",1015,1117,2163,1.027752909579230
"SoloRelevo","URMAXMAX",1015,1093,2133,1.022872827081427
"SoloRelevo","URMAXMED",1015,1261,2276,1.000000000000000
"SoloRelevo","URMAXMEDIAN",1015,1181,2218,1.018628281117697
"SoloRelevo","URMAXMIN",1015,1323,2323,0.988662131519274
"SoloRelevo","URMAXSOMA",1015,1957,2983,1.005620848237098
"SoloRelevo","URMED1stQ",1015,1426,2403,0.973352033660589
"SoloRelevo","URMED3stQ",1015,1383,2368,0.978308026030369
"SoloRelevo","URMEDMAX",1015,1159,2192,1.015530629853322
"SoloRelevo","URMEDMED",1015,1405,2390,0.978647686832740
"SoloRelevo","URMEDMEDIAN",1015,1415,2400,0.978798586572438
"SoloRelevo","URMEDMIN",1015,1341,2336,0.985085756897837
"SoloRelevo","URMEDSOMA",1015,1997,2992,0.989984977466199
"SoloRelevo","URMIN1stQ",1015,1433,2407,0.971388695045359
"SoloRelevo","URMIN3stQ",1015,1423,2405,0.976809557273366
"SoloRelevo","URMINMAX",1015,1228,2255,1.009771986970684
"SoloRelevo","URMINMED",1015,1448,2424,0.973066298342541
"SoloRelevo","URMINMEDIAN",1015,1427,2396,0.967764540995095
"SoloRelevo","URMINMIN",1015,1309,2303,0.983957219251337
"SoloRelevo","URMINSOMA",1015,1953,2935,0.983102918586790
"SoloRelevo","VTMED2M1stQ",1015,1136,2136,0.986795774647887
"SoloRelevo","VTMED2M3stQ",1015,1179,2169,0.978795589482612
"SoloRelevo","VTMED2MMAX",1015,1214,2197,0.973640856672158
"SoloRelevo","VTMED2MMED",1015,1160,2152,0.980172413793103
"SoloRelevo","VTMED2MMEDIAN",1015,1174,2169,0.982964224872232
"SoloRelevo","VTMED2MMIN",1015,1096,2102,0.991788321167883
"SoloRelevo","VTMED2MSOMA",1015,1732,2686,0.964780600461894
"SoloRelevo","codareaestacao",1015,1310,2318,0.994656488549618
"SoloRelevo","ÁreaColhidaha",1015,1887,2832,0.962904080551139
"SoloRelevo","ÁreaInsumoha",1015,1880,2814,0.956914893617021
"SoloTextura","TIPOMANEJO",1112,935,2091,1.039568345323741
"SoloTextura","TMAX1stQ",1112,1279,2446,1.043002345582486
"SoloTextura","TMAX3stQ",1112,1300,2461,1.037692307692308
"SoloTextura","TMAXMAX",1112,1241,2432,1.063658340048348
"SoloTextura","TMAXMED",1112,1293,2463,1.044856921887084
"SoloTextura","TMAXMEDIAN",1112,1303,2469,1.041442824251727
"SoloTextura","TMAXMIN",1112,1267,2446,1.052880820836622
"SoloTextura","TMAXSOMA",1112,1921,3079,1.023945861530453
"SoloTextura","TMED1stQ",1112,1220,2406,1.060655737704918
"SoloTextura","TMED3stQ",1112,1200,2404,1.076666666666667
"SoloTextura","TMEDMAX",1112,1214,2415,1.073311367380560
"SoloTextura","TMEDMED",1112,1214,2403,1.063426688632619
"SoloTextura","TMEDMEDIAN",1112,1234,2419,1.059157212317666
"SoloTextura","TMEDMIN",1112,1258,2438,1.054054054054054
"SoloTextura","TMEDSOMA",1112,1884,3022,1.013800424628450
"SoloTextura","TMIN1stQ",1112,1223,2404,1.056418642681930
"SoloTextura","TMIN3stQ",1112,1203,2399,1.069825436408978
"SoloTextura","TMINMAX",1112,1176,2372,1.071428571428571
"SoloTextura","TMINMED",1112,1200,2395,1.069166666666667
"SoloTextura","TMINMEDIAN",1112,1182,2393,1.083756345177665
"SoloTextura","TMINMIN",1112,1204,2383,1.055647840531561
"SoloTextura","TMINSOMA",1112,1864,3008,1.017167381974249
"SoloTextura","TMOL1stQ",1112,1227,2409,1.057049714751426
"SoloTextura","TMOLMEDIAN",1112,1187,2366,1.056444818871104
"SoloTextura","TMOLMIN",1112,1208,2395,1.062086092715232
"SoloTextura","Talhão",1112,3126,4170,0.978246960972489
"SoloTextura","TipoSafra",1112,911,2055,1.028776978417266
"SoloTextura","UF",1112,893,2096,1.081834532374101
"SoloTextura","URMAX1stQ",1112,1271,2428,1.035405192761605
"SoloTextura","URMAX3stQ",1112,1117,2283,1.048343777976723
"SoloTextura","URMAXMAX",1112,1093,2261,1.050359712230216
"SoloTextura","URMAXMED",1112,1261,2420,1.037272006344171
"SoloTextura","URMAXMEDIAN",1112,1181,2347,1.045723962743438
"SoloTextura","URMAXMIN",1112,1323,2457,1.016628873771731
"SoloTextura","URMAXSOMA",1112,1957,3126,1.029126213592233
"SoloTextura","URMED1stQ",1112,1426,2538,1.000000000000000
"SoloTextura","URMED3stQ",1112,1383,2504,1.006507592190889
"SoloTextura","URMEDMAX",1112,1159,2321,1.043140638481449
"SoloTextura","URMEDMED",1112,1405,2524,1.004982206405694
"SoloTextura","URMEDMEDIAN",1112,1415,2532,1.003533568904594
"SoloTextura","URMEDMIN",1112,1341,2472,1.014168530947055
"SoloTextura","URMEDSOMA",1112,1997,3144,1.017526289434151
"SoloTextura","URMIN1stQ",1112,1433,2540,0.996510816468946
"SoloTextura","URMIN3stQ",1112,1423,2546,1.007730147575545
"SoloTextura","URMINMAX",1112,1228,2391,1.041530944625407
"SoloTextura","URMINMED",1112,1448,2554,0.995856353591160
"SoloTextura","URMINMEDIAN",1112,1427,2534,0.996496145760336
"SoloTextura","URMINMIN",1112,1309,2444,1.017570664629488
"SoloTextura","URMINSOMA",1112,1953,3044,0.989247311827957
"SoloTextura","VTMED2M1stQ",1112,1136,2300,1.045774647887324
"SoloTextura","VTMED2M3stQ",1112,1179,2331,1.033927056827820
"SoloTextura","VTMED2MMAX",1112,1214,2356,1.024711696869852
"SoloTextura","VTMED2MMED",1112,1160,2314,1.036206896551724
"SoloTextura","VTMED2MMEDIAN",1112,1174,2325,1.033219761499148
"SoloTextura","VTMED2MMIN",1112,1096,2266,1.052158273381295
"SoloTextura","VTMED2MSOMA",1112,1732,2807,0.978637413394919
"SoloTextura","codareaestacao",1112,1310,2460,1.029007633587786
"SoloTextura","ÁreaColhidaha",1112,1887,2931,0.963963963963964
"SoloTextura","ÁreaInsumoha",1112,1880,2914,0.958510638297872
"TIPOMANEJO","TMAX1stQ",935,1279,2351,1.107114933541830
"TIPOMANEJO","TMAX3stQ",935,1300,2369,1.103076923076923
"TIPOMANEJO","TMAXMAX",935,1241,2337,1.129734085414988
"TIPOMANEJO","TMAXMED",935,1293,2370,1.109822119102862
"TIPOMANEJO","TMAXMEDIAN",935,1303,2373,1.103607060629317
"TIPOMANEJO","TMAXMIN",935,1267,2356,1.121546961325967
"TIPOMANEJO","TMAXSOMA",935,1921,2984,1.066631962519521
"TIPOMANEJO","TMED1stQ",935,1220,2299,1.118032786885246
"TIPOMANEJO","TMED3stQ",935,1200,2292,1.130833333333333
"TIPOMANEJO","TMEDMAX",935,1214,2311,1.133443163097199
"TIPOMANEJO","TMEDMED",935,1214,2297,1.121911037891268
"TIPOMANEJO","TMEDMEDIAN",935,1234,2310,1.114262560777958
"TIPOMANEJO","TMEDMIN",935,1258,2343,1.119236883942766
"TIPOMANEJO","TMEDSOMA",935,1884,2928,1.057855626326964
"TIPOMANEJO","TMIN1stQ",935,1223,2296,1.112837285363859
"TIPOMANEJO","TMIN3stQ",935,1203,2285,1.122194513715711
"TIPOMANEJO","TMINMAX",935,1176,2262,1.128401360544218
"TIPOMANEJO","TMINMED",935,1200,2281,1.121666666666667
"TIPOMANEJO","TMINMEDIAN",935,1182,2281,1.138747884940778
"TIPOMANEJO","TMINMIN",935,1204,2277,1.114617940199335
"TIPOMANEJO","TMINSOMA",935,1864,2918,1.063841201716738
"TIPOMANEJO","TMOL1stQ",935,1227,2309,1.119804400977995
"TIPOMANEJO","TMOLMEDIAN",935,1187,2253,1.110362257792755
"TIPOMANEJO","TMOLMIN",935,1208,2289,1.120860927152318
"TIPOMANEJO","Talhão",935,3126,4040,0.993282149712092
"TIPOMANEJO","TipoSafra",935,911,1948,1.109090909090909
"TIPOMANEJO","UF",935,893,1963,1.144385026737968
"TIPOMANEJO","URMAX1stQ",935,1271,2340,1.105428796223446
"TIPOMANEJO","URMAX3stQ",935,1117,2176,1.111011638316920
"TIPOMANEJO","URMAXMAX",935,1093,2149,1.110704483074108
"TIPOMANEJO","URMAXMED",935,1261,2323,1.100713719270420
"TIPOMANEJO","URMAXMEDIAN",935,1181,2241,1.105842506350550
"TIPOMANEJO","URMAXMIN",935,1323,2367,1.082388510959940
"TIPOMANEJO","URMAXSOMA",935,1957,3012,1.061318344404701
"TIPOMANEJO","URMED1stQ",935,1426,2458,1.068022440392707
"TIPOMANEJO","URMED3stQ",935,1383,2425,1.077368040491685
"TIPOMANEJO","URMEDMAX",935,1159,2215,1.104400345125108
"TIPOMANEJO","URMEDMED",935,1405,2443,1.073309608540925
"TIPOMANEJO","URMEDMEDIAN",935,1415,2450,1.070671378091873
"TIPOMANEJO","URMEDMIN",935,1341,2384,1.080536912751678
"TIPOMANEJO","URMEDSOMA",935,1997,3030,1.049073610415624
"TIPOMANEJO","URMIN1stQ",935,1433,2463,1.066294487090021
"TIPOMANEJO","URMIN3stQ",935,1423,2464,1.074490513000703
"TIPOMANEJO","URMINMAX",935,1228,2293,1.105863192182410
"TIPOMANEJO","URMINMED",935,1448,2474,1.062845303867403
"TIPOMANEJO","URMINMEDIAN",935,1427,2447,1.059565522074282
"TIPOMANEJO","URMINMIN",935,1309,2354,1.084033613445378
"TIPOMANEJO","URMINSOMA",935,1953,2977,1.045570916538658
"TIPOMANEJO","VTMED2M1stQ",935,1136,2191,1.105633802816901
"TIPOMANEJO","VTMED2M3stQ",935,1179,2223,1.092451229855810
"TIPOMANEJO","VTMED2MMAX",935,1214,2249,1.082372322899506
"TIPOMANEJO","VTMED2MMED",935,1160,2204,1.093965517241379
"TIPOMANEJO","VTMED2MMEDIAN",935,1174,2220,1.094548551959114
"TIPOMANEJO","VTMED2MMIN",935,1096,2139,1.098540145985401
"TIPOMANEJO","VTMED2MSOMA",935,1732,2735,1.039260969976905
"TIPOMANEJO","codareaestacao",935,1310,2367,1.093129770992366
"TIPOMANEJO","ÁreaColhidaha",935,1887,2870,1.025437201907790
"TIPOMANEJO","ÁreaInsumoha",935,1880,2852,1.019680851063830
